age,annual_income,risk_tolerance,investment_goal,stocks_current,bonds_current,crypto_current,sentiment_score,stocks_target,bonds_target,crypto_target
61,50-100,conservative,balanced,0.4463861073262219,0.4002036263094745,0.15341026636430363,0.670982182944301,0.28042440494364956,0.6507020670744117,0.06887352798193878
61,>200,conservative,balanced,0.607227982561236,0.1780044913426162,0.21476752609614766,0.548060436513997,0.28015855542653717,0.6090401138523414,0.11080133072112158
37,50-100,conservative,growth,0.2840175543981286,0.6273729266353288,0.08860951896654252,0.8652149096153268,0.2683431339939616,0.6631567280485319,0.06850013795750648
47,100-200,moderate,balanced,0.550969193695927,0.3619567658784385,0.08707404042563449,0.40995694285864454,0.4309643737593986,0.39482161083358297,0.17421401540701845
28,<50,moderate,income,0.4138398839750019,0.5457405459229691,0.040419570102028964,0.21341752126748445,0.36742276620074793,0.5089964934478245,0.1235807403514275
45,<50,moderate,balanced,0.37774355897825596,0.48503528537550683,0.13722115564623738,0.5023925600244086,0.4287663181001176,0.4811134810065537,0.09012020089332852
42,<50,moderate,income,0.3434413581634259,0.45899297629068286,0.19756566554589114,0.22310835513022909,0.3985894139386294,0.5314726516157826,0.06993793444558795
56,100-200,aggressive,growth,0.14761868468169514,0.7413794436310328,0.11100187168727206,0.8677557267684861,0.5789649858067726,0.23615957159623777,0.18487544259698968
50,100-200,aggressive,income,0.5127355032547152,0.46801924121644967,0.019245255528835273,0.34694263202363607,0.6046812354191765,0.2648969040723963,0.13042186050842725
18,50-100,moderate,income,0.5420428958610293,0.3738524983709894,0.08410460576798133,0.7522489167642156,0.47533522292414737,0.39405070049452157,0.13061407658133106
44,50-100,aggressive,income,0.5749322205966785,0.19528612494426356,0.22978165445905793,0.7422004582220554,0.628343469910238,0.23099586679402534,0.14066066329573662
69,50-100,conservative,growth,0.7028270158030231,0.1949332498255904,0.10223973437138646,0.3524102297780535,0.2304587128044103,0.6894289702876725,0.08011231690791726
30,>200,conservative,balanced,0.20731919093971962,0.5382017809819891,0.2544790280782912,0.6348585713361171,0.3084852250576791,0.5801073556564453,0.11140741928587564
58,<50,conservative,balanced,0.4610890502306489,0.38916926802333024,0.1497416817460209,0.23365527794051516,0.23490613213451875,0.7257592724841873,0.03933459538129404
20,<50,moderate,growth,0.35679545037051497,0.30002375140851834,0.34318079822096675,0.5385022099927073,0.4040111779681486,0.5151482236489631,0.0808405983828884
56,50-100,conservative,income,0.6090506875979047,0.35818606989764334,0.03276324250445191,0.21025298909074072,0.3015672665242805,0.6382610211664731,0.06017171230924642
23,<50,aggressive,balanced,0.43086794945866125,0.38513921991243005,0.18399283062890873,0.8448007161265892,0.5895842576810152,0.2607814207009077,0.14963432161807702
25,50-100,moderate,growth,0.4346908425007279,0.4379490052585943,0.12736015224067782,0.8832602169397001,0.44694180534252614,0.4056211022751493,0.14743709238232464
44,>200,aggressive,balanced,0.44449223209415845,0.3818025615961506,0.1737052063096909,0.35559793664700967,0.6300696968588239,0.1777159092148441,0.19221439392633216
26,>200,conservative,growth,0.1706272538600216,0.44690894714369006,0.3824637989962883,0.34567422421746097,0.33164630644093857,0.5671909990212303,0.1011626945378313
54,100-200,conservative,income,0.6326592023080736,0.2990152185454456,0.06832557914648076,0.7276041235934907,0.30735921776435665,0.589653139770309,0.10298764246533444
50,>200,conservative,balanced,0.36891999704192224,0.6123108282729505,0.018769174685127347,0.37736557918053415,0.2771381229375015,0.62861190749997,0.09424996956252855
68,50-100,moderate,growth,0.6277725703868865,0.30665682325802923,0.06557060635508441,0.8265535914132915,0.41427374349375634,0.40205256606391154,0.18367369044233217
59,>200,aggressive,balanced,0.4798101847217749,0.2552914134543283,0.26489840182389685,0.6017503952860875,0.6193588387329376,0.1975442070562281,0.18309695421083422
61,100-200,moderate,balanced,0.6541312498426969,0.2904291900792157,0.055439560078087445,0.4455443361072185,0.4317974403124076,0.40486531702910206,0.1633372426584904
41,<50,moderate,balanced,0.6402502198615252,0.3147232381389753,0.04502654199949965,0.782885622444594,0.4014250852995915,0.487764299115953,0.11081061558445557
32,50-100,conservative,balanced,0.23766734996107214,0.5069666486709029,0.25536600136802484,0.5453846902893766,0.31257546512676476,0.6124625507828787,0.07496198409035658
49,<50,moderate,growth,0.550206402185611,0.43527998015968594,0.014513617654703197,0.8381430395959328,0.4062697595311021,0.5005450684508351,0.09318517201806278
49,100-200,moderate,income,0.6694674484819925,0.29189713412431706,0.03863541739369048,0.8496099657105667,0.43264474344588555,0.4251827610987268,0.14217249545538774
41,100-200,conservative,growth,0.6263171953023975,0.18694699900343065,0.18673580569417184,0.31579410648988654,0.24216744231298706,0.6622533672666933,0.09557919042031966
58,100-200,moderate,growth,0.3641847102540917,0.6117893728958185,0.024025916850089823,0.2016263842923512,0.46273672759551643,0.4066497754025908,0.1306134970018929
69,<50,conservative,growth,0.3053942200512582,0.5514186918387733,0.14318708810996852,0.8887516580996815,0.22818069985887202,0.7386225634324517,0.03319673670867629
66,<50,conservative,income,0.23243858585463487,0.595465588678295,0.17209582546707006,0.8342962752892356,0.21579050793305776,0.7619100385592273,0.02229945350771497
66,<50,conservative,balanced,0.6661777644271853,0.20498175771954982,0.12884047785326477,0.238811664992689,0.22846608112630049,0.7344004149706373,0.03713350390306212
69,<50,conservative,balanced,0.4829971154023657,0.2664947001688086,0.2505081844288257,0.7831239847587489,0.20240000051817736,0.7317100042124567,0.06588999526936591
29,100-200,moderate,balanced,0.19568752833712097,0.6015491127178381,0.20276335894504086,0.5204634527914447,0.44577283385598826,0.3923724358653111,0.16185473027870045
56,100-200,conservative,income,0.37997417510527365,0.47498709739312917,0.14503872750159713,0.38127312351748266,0.26451157548944826,0.6528283635383425,0.08266006097220917
19,50-100,conservative,balanced,0.4041199102751829,0.4565660255434901,0.13931406418132705,0.8151225665738508,0.3060353190524206,0.6143207924804452,0.07964388846713419
20,50-100,moderate,income,0.29028008648607195,0.39635515802637844,0.3133647554875496,0.33766706267321506,0.4485369828893922,0.4144704586376912,0.1369925584729166
66,<50,moderate,balanced,0.3064460388601965,0.4903061400875683,0.2032478210522352,0.8631099995940468,0.3840764681936222,0.4622316276544335,0.15369190415194442
54,>200,aggressive,balanced,0.37259654906814205,0.34053640339124974,0.28686704754060827,0.34393504138953873,0.6495908312899852,0.20317452062900668,0.14723464808100822
66,>200,moderate,growth,0.3709011839593988,0.40819097549462746,0.2209078405459737,0.6295782314101205,0.44217412645254883,0.40534105107781493,0.1524848224696363
34,100-200,moderate,income,0.5297074140360689,0.4349324641224744,0.03536012184145652,0.3561604341702824,0.4241081898994815,0.40816194936966177,0.16772986073085674
66,100-200,aggressive,growth,0.3349429744275082,0.5565030183605786,0.10855400721191327,0.5819680654780444,0.6579648073488655,0.2278613479742979,0.11417384467683643
19,100-200,moderate,growth,0.6304739283424978,0.3536650905029894,0.015860981154512798,0.6787825909405989,0.4645002206174003,0.3698509078518976,0.1656488715307021
19,50-100,moderate,growth,0.4380840527915662,0.3169813295762257,0.24493461763220817,0.33315955157409627,0.47855805877736585,0.4091258307228268,0.11231611049980746
45,50-100,moderate,income,0.39106362648596726,0.4531602622385299,0.15577611127550275,0.5646200478904754,0.40565257047678516,0.4139137969385757,0.18043363258463915
40,100-200,moderate,income,0.5347518126991164,0.2529904668565673,0.2122577204443163,0.5283418210730833,0.4280279133200573,0.4012278034922933,0.1707442831876493
54,100-200,aggressive,balanced,0.6344204050329576,0.24302486682951902,0.1225547281375234,0.24972619498233886,0.6148728879639267,0.20443131991986493,0.18069579211620843
49,100-200,moderate,growth,0.5691625163085438,0.2290225168196871,0.20181496687176914,0.772815472372712,0.45386145440765824,0.4350681407140194,0.11107040487832244
50,>200,moderate,balanced,0.4545042600410306,0.483710323969237,0.061785415989732334,0.4349776804499892,0.5099881818024539,0.3545220834700429,0.13548973472750328
18,50-100,aggressive,growth,0.7583286351111795,0.2408969346802158,0.0007744302086046055,0.6022075382863157,0.637358234910158,0.24310469055112144,0.11953707453872063
36,>200,conservative,income,0.4573112672708014,0.4668381919406411,0.07585054078855757,0.560348964453194,0.2873041080121508,0.6294889318829492,0.08320696010490009
19,>200,aggressive,income,0.4680718261595301,0.379063756797302,0.15286441704316797,0.5592823531993095,0.6878480112838701,0.158554301573462,0.15359768714266797
61,100-200,conservative,income,0.2668854155403927,0.6069536869266201,0.1261608975329872,0.2750556759459412,0.2919072607198859,0.6228375006635842,0.0852552386165299
43,100-200,aggressive,growth,0.20991357538556674,0.5684705779733078,0.2216158466411253,0.49643740647453294,0.6041944136533097,0.2695322258339942,0.12627336051269603
49,<50,aggressive,income,0.3387705335033859,0.6093856393504493,0.05184382714616495,0.5166567314445991,0.6222683886966084,0.28755390599900277,0.09017770530438883
23,<50,moderate,growth,0.6544484828634115,0.19652205725291025,0.1490294598836781,0.713549988255114,0.40510537734972046,0.4436407166968884,0.1512539059533912
49,>200,conservative,balanced,0.6285741256386799,0.20941866291115235,0.1620072114501678,0.7880131823444889,0.31646114696303024,0.5776927321717349,0.10584612086523491
21,50-100,moderate,growth,0.6971983651756865,0.22496673714519658,0.07783489767911694,0.5814875946700125,0.4988691846915166,0.39614684485865254,0.10498397044983082
28,100-200,conservative,balanced,0.403307473539647,0.40622266112736705,0.19046986533298593,0.26074806784549337,0.26850340379246507,0.6284382080522976,0.10305838815523742
34,100-200,aggressive,growth,0.4683802133345095,0.28639359885134497,0.24522618781414546,0.3657946294175824,0.6357477809883627,0.2105771612603665,0.15367505775127083
55,>200,aggressive,balanced,0.21275088649718096,0.45738716854245787,0.32986194496036125,0.31545381879691176,0.6429846956602994,0.16130940658829912,0.19570589775140151
41,<50,conservative,income,0.4742257602331992,0.30714054455185696,0.21863369521494383,0.2872305442323873,0.1822725897037336,0.792493112293877,0.025234298002389403
22,50-100,moderate,balanced,0.369845019754036,0.47214868202425186,0.1580062982217122,0.4561295090324653,0.45184478435097397,0.44817687527454064,0.0999783403744854
69,<50,moderate,income,0.7368955513734627,0.19848478166193004,0.06461966696460725,0.3605754515080674,0.40452779983645365,0.43957933487747436,0.15589286528607202
51,<50,moderate,income,0.4593936313026136,0.1769741608257869,0.3636322078715995,0.3528121782680586,0.3867664550241516,0.47742516664983997,0.1358083783260085
23,<50,moderate,balanced,0.6737053333113867,0.19440033367784385,0.13189433301076947,0.23828522220338738,0.3418428150208964,0.49918394634772806,0.1589732386313756
39,<50,aggressive,growth,0.43712858448114866,0.5057180134290754,0.0571534020897758,0.21236903135680374,0.5647131661592801,0.3504196665759396,0.08486716726478037
28,100-200,aggressive,growth,0.5192171783982362,0.4601530489164023,0.020629772685361456,0.27193776985484724,0.6059470851782012,0.227919539763848,0.16613337505795084
65,100-200,aggressive,growth,0.5029963792665397,0.2692254581105561,0.22777816262290412,0.32053823559654315,0.6207360661792687,0.20456307690794778,0.17470085691278356
33,<50,aggressive,growth,0.6054260057694868,0.1940030219141183,0.2005709723163949,0.5016886101937422,0.5552452331767079,0.30286301334872023,0.1418917534745718
50,50-100,aggressive,growth,0.41241225347440486,0.46843084829974835,0.11915689822584676,0.5573641829091912,0.6369841603839002,0.18939607464560373,0.17361976497049625
26,>200,moderate,income,0.6069491658506003,0.1686031811595761,0.22444765298982358,0.2984143427213559,0.4597012962406454,0.3447889316314762,0.1955097721278785
23,50-100,moderate,growth,0.3621322796338563,0.45107249573526026,0.18679522463088338,0.4973483390669304,0.449578634679306,0.41018168903236346,0.14023967628833067
33,50-100,moderate,income,0.5467304131312231,0.4289055412845894,0.024364045584187446,0.4392241896281491,0.4327875032086096,0.38298998420529573,0.1842225125860947
46,50-100,moderate,income,0.6077868295618036,0.3310070586393151,0.061206111798881344,0.32839655044856925,0.40687410749015074,0.43579017996219616,0.15733571254765313
20,<50,aggressive,income,0.2752762843703764,0.5314668991201834,0.1932568165094402,0.2047885237038545,0.5870066871086101,0.3125914590754046,0.10040185381598525
37,100-200,aggressive,balanced,0.4690908005653585,0.39922880776065406,0.13168039167398746,0.5269125065652192,0.6137426592165197,0.25648163468455765,0.12977570609892272
53,50-100,aggressive,balanced,0.5230876065618765,0.35238049665020404,0.12453189678791941,0.6799562244856395,0.639804099453263,0.20776066075581087,0.15243523979092619
36,<50,conservative,income,0.42370113643375473,0.5543054115033561,0.021993452062889055,0.35839413390066494,0.22331620132834507,0.7519610136381614,0.024722785033493382
43,50-100,moderate,balanced,0.6202367426308378,0.2652058879445257,0.11455736942463646,0.29226478092767555,0.44175266777107414,0.39155514591783996,0.16669218631108595
20,50-100,moderate,growth,0.21668359469373852,0.5595578801768141,0.22375852512944747,0.8209299211128732,0.4627961216322429,0.42377946932963,0.11342440903812713
36,<50,aggressive,growth,0.5324189443495516,0.26820061201450035,0.199380443635948,0.39251734074145844,0.5882350269023481,0.25846475010345465,0.1533002229941973
37,100-200,moderate,income,0.5600745985626724,0.23457240063188692,0.2053530008054406,0.35652883385486533,0.42804655525884333,0.4462971434760853,0.12565630126507132
49,100-200,moderate,growth,0.6409766441224523,0.13793707083029555,0.22108628504725214,0.799967857726941,0.45669923128698753,0.3565356601512462,0.18676510856176626
24,>200,aggressive,income,0.36061367860183163,0.3905416819256359,0.24884463947253255,0.7719749694167328,0.6803123590838358,0.1865989272246452,0.13308871369151903
69,<50,conservative,income,0.4510626675770302,0.3993399340626711,0.14959739836029876,0.5138425293672435,0.2177790850636367,0.7264116259113983,0.055809289024965035
58,>200,conservative,growth,0.41463460469561225,0.5770958472471006,0.008269548057287168,0.5424672029994422,0.33038553982427765,0.5773011685265588,0.09231329164916355
50,>200,conservative,balanced,0.18614568239256335,0.6041206130436887,0.2097337045637479,0.35242409338381536,0.2621883446021028,0.6334231178516486,0.10438853754624852
57,>200,aggressive,growth,0.48094737350794964,0.5097229725450885,0.009329653946961836,0.25481116933569026,0.6693354085696267,0.16077357783232513,0.16989101359804812
56,100-200,moderate,growth,0.4109047689510066,0.41825453010093816,0.1708407009480552,0.6014022777489627,0.44654038143716596,0.44294000514145754,0.11051961342137646
35,<50,aggressive,income,0.7145212060699897,0.1939868102221373,0.09149198370787294,0.2688414451131492,0.5941847073564306,0.3260861436426042,0.0797291490009653
57,>200,aggressive,income,0.44441320307437626,0.38825320911686567,0.16733358780875798,0.5144921828696548,0.6365731699722299,0.16581747624389537,0.19760935378387467
18,<50,moderate,income,0.5069763608714766,0.33029158357280664,0.16273205555571685,0.8583480389591075,0.3868774518751621,0.4688561067534245,0.14426644137141348
28,<50,conservative,income,0.14989623824693,0.5818905279323229,0.2682132338207472,0.866984072419409,0.19690598592409325,0.7344464219171665,0.06864759215874038
45,100-200,conservative,balanced,0.29464705938452357,0.5049137467193472,0.20043919389612908,0.367532600583151,0.26941172407891445,0.6403573407374613,0.0902309351836243
42,>200,aggressive,balanced,0.5077425399638467,0.2972231048420307,0.19503435519412254,0.636879394031958,0.6887138635543641,0.15244071219388075,0.15884542425175507
67,>200,conservative,balanced,0.4418825230122381,0.37733365793868706,0.18078381904907487,0.5318533848755004,0.280713085082873,0.6344600645312712,0.08482685038585575
40,<50,aggressive,income,0.38347716222292844,0.5282289895992376,0.08829384817783388,0.8129795893102741,0.5692574076040121,0.30512768275282454,0.12561490964316335
48,50-100,aggressive,income,0.5559267192638364,0.3274124488766,0.11666083185956375,0.39000160499323727,0.6717358293199985,0.1872886303736789,0.14097554030632262
47,100-200,moderate,income,0.5666206007389776,0.24468454332058248,0.18869485594044008,0.2025916847826918,0.43721654220806155,0.4390504864613729,0.12373297133056559
59,100-200,moderate,balanced,0.5654655305628411,0.3311325314254136,0.10340193801174531,0.31379284415199055,0.43610547265628236,0.3750418152747007,0.18885271206901694
52,100-200,moderate,income,0.6447021438423038,0.10928902134422086,0.24600883481347535,0.4446659608185786,0.39625175149705555,0.4257994058493448,0.17794884265359975
24,100-200,aggressive,growth,0.7029592604157126,0.25641004575146187,0.04063069383282551,0.421004790839342,0.6050303668960888,0.19937738825872214,0.1955922448451891
33,>200,moderate,growth,0.8081846469471474,0.182637902383259,0.009177450669593466,0.7539540433860201,0.492670932671969,0.36693691310381593,0.14039215422421514
43,>200,conservative,income,0.239051061134295,0.47431809824405785,0.2866308406216472,0.6763924662971864,0.25881322932568424,0.6215274819842774,0.11965928869003835
65,50-100,conservative,growth,0.6957545789885498,0.270211797580439,0.03403362343101135,0.4096894237304281,0.2833709430314162,0.6286188849230416,0.08801017204554219
69,100-200,aggressive,growth,0.34838431908903217,0.44117101762022387,0.21044466329074396,0.5204206720163493,0.6078284717976206,0.19958720017873016,0.1925843280236492
66,100-200,aggressive,balanced,0.5019472691652459,0.2947740930652667,0.2032786377694876,0.2668913727708347,0.59585314647803,0.2220386358080786,0.18210821771389138
19,<50,moderate,income,0.43787322253229344,0.520932083424881,0.04119469404282555,0.8287025113740705,0.36391362448619624,0.4690841472164824,0.16700222829732142
18,>200,aggressive,income,0.5892207669643585,0.2803146183907896,0.13046461464485185,0.8547973771139739,0.6160206288632886,0.20969709513672402,0.17428227599998752
65,100-200,aggressive,balanced,0.5377021825422647,0.41015217938561616,0.05214563807211908,0.8858624747666567,0.6086047563538679,0.2084434153582538,0.18295182828787832
29,50-100,conservative,growth,0.19788983842574073,0.6723584897883,0.12975167178595917,0.8079869815500863,0.2621974040843094,0.678124307010607,0.059678288905083685
22,50-100,conservative,growth,0.8257559430996236,0.15513935028883147,0.019104706611544855,0.32177262138735785,0.277464386327518,0.6452330195228113,0.0773025941496707
54,>200,moderate,income,0.5948023540436927,0.3200123439914994,0.08518530196480767,0.2323375382411402,0.450832488575108,0.3592215497873014,0.1899459616375906
49,50-100,aggressive,growth,0.35604440199680143,0.5402893143869654,0.10366628361623316,0.6057177091888718,0.685015571032109,0.18117881708249298,0.13380561188539805
26,50-100,aggressive,balanced,0.6587291217666982,0.18685671826683983,0.1544141599664621,0.8388235188181773,0.6607496738584742,0.17845061160440706,0.16079971453711883
58,>200,conservative,balanced,0.28660541809332446,0.2364669915223787,0.4769275903842968,0.32414595316182,0.32447465268555403,0.572538711533464,0.10298663578098192
52,100-200,aggressive,income,0.49379674322654116,0.2868457400986963,0.21935751667476247,0.2049300402368993,0.6141402396184684,0.25445351068581595,0.13140624969571565
36,100-200,conservative,balanced,0.5437673624544308,0.1881774540193739,0.2680551835261954,0.763847232222571,0.2580590396083332,0.6412842511382743,0.10065670925339269
65,50-100,moderate,balanced,0.3858946299381202,0.452480837396088,0.1616245326657917,0.2537569790007138,0.396900770640612,0.4313893514521394,0.17170987790724856
33,50-100,conservative,income,0.6113054122776499,0.18787886772451,0.2008157199978401,0.48959422233702127,0.2414105793221758,0.6849632602111542,0.07362616046667012
20,100-200,aggressive,balanced,0.38653970220016315,0.5289811229474572,0.08447917485237971,0.6752211360321495,0.6230950168091229,0.19977311480562462,0.17713186838525244
37,>200,moderate,balanced,0.2445415645918825,0.5502088869402777,0.20524954846783988,0.3657583098193261,0.48451046155569405,0.39064720120103846,0.12484233724326742
41,50-100,conservative,balanced,0.33994779022709104,0.4194717440198483,0.2405804657530605,0.2587737944127087,0.2890475515857579,0.6485414718913821,0.062410976522859866
50,<50,conservative,growth,0.568424623019457,0.3594197489816296,0.07215562799891354,0.73901485991908,0.20533060762018487,0.7509789506575433,0.04369044172227188
41,>200,moderate,income,0.21394902293960252,0.5922845410740734,0.1937664359863241,0.641122559420929,0.4648307030168159,0.3855603483031886,0.14960894867999558
69,50-100,moderate,income,0.3389460942956382,0.3173249040941903,0.34372900161017145,0.8919433391407633,0.4857904409595521,0.37659041967824175,0.13761913936220616
28,50-100,conservative,income,0.10828384972621832,0.6190808764825895,0.2726352737911921,0.4410156233239715,0.26199537909871695,0.6798321754777084,0.05817244542357464
66,<50,aggressive,growth,0.12228256874595878,0.6381425282980047,0.2395749029560365,0.2432336704031398,0.6152221016477529,0.2953500988460001,0.08942779950624698
25,<50,conservative,growth,0.5177228554487625,0.4175537166894332,0.06472342786180435,0.714045024734707,0.24211849813949493,0.7179257008933914,0.0399558009671138
53,100-200,moderate,income,0.5339317200295959,0.38073778740175906,0.08533049256864512,0.5652133931972719,0.40560104702803723,0.4138382871356511,0.18056066583631175
55,>200,conservative,growth,0.5784683967498006,0.41119569903257913,0.01033590421762026,0.34924275197239457,0.27758184505001865,0.6089782336782852,0.11343992127169623
57,>200,moderate,income,0.5027421445592251,0.3023608389216455,0.19489701651912944,0.7472102923033316,0.4553391069649529,0.4029673892721112,0.14169350376293605
37,100-200,moderate,growth,0.39005888873965616,0.5966625590918611,0.013278552168482775,0.34262884009496064,0.4622625806980879,0.39317370471111746,0.14456371459079467
52,>200,aggressive,balanced,0.6696063571981041,0.10394419244967508,0.22644945035222086,0.3824631583830556,0.6317564936440887,0.16693755767818474,0.20130594867772658
65,>200,moderate,balanced,0.56227837800459,0.41195879628263693,0.025762825712773104,0.26476998805670343,0.46640022691077493,0.38465263293831614,0.14894714015090887
42,>200,moderate,income,0.5591670558543828,0.36393770197065733,0.07689524217495991,0.4796025953215981,0.4521455082329084,0.4190116621052016,0.12884282966188987
52,>200,aggressive,growth,0.6792760605397846,0.18159196014371337,0.139131979316502,0.4932504567561932,0.6174042828235041,0.2108661575259599,0.17172955965053596
42,>200,moderate,growth,0.6213130879646188,0.16417582564129077,0.21451108639409044,0.5601932532438089,0.5149256567355542,0.33128620285439103,0.15378814041005467
46,<50,aggressive,balanced,0.6672972089801306,0.2449212801932542,0.08778151082661531,0.6962749869866443,0.5633939873351149,0.3075657052269979,0.12904030743788714
35,>200,aggressive,balanced,0.32454554194376684,0.5121831942419957,0.16327126381423748,0.8342706500762981,0.6403128953861853,0.1747687164316614,0.18491838818215336
63,<50,moderate,growth,0.5282163748955535,0.2899359895804261,0.18184763552402036,0.29641386922146606,0.4098072015577562,0.5131391535934908,0.07705364484875299
35,>200,moderate,growth,0.4606916495735743,0.493957503696473,0.04535084672995272,0.23804366884405995,0.4469085313796859,0.398159822602578,0.15493164601773612
19,100-200,conservative,growth,0.6169797358886329,0.35531832182738987,0.027701942283977085,0.2129718635160333,0.25385099186657684,0.6664082135879489,0.07974079454547424
52,50-100,aggressive,growth,0.594015590224228,0.17107051835743045,0.2349138914183416,0.30053496464817137,0.6383152823901633,0.2543838277130591,0.10730088989677747
33,<50,conservative,growth,0.5127134153091947,0.3766634842148031,0.11062310047600203,0.6605646400471381,0.22475708211681023,0.7298306046696961,0.045412313213493684
58,>200,moderate,growth,0.4481525519417653,0.5481444609016248,0.003702987156609864,0.7092339545975477,0.44939754708886614,0.34449339183302796,0.20610906107810587
53,100-200,conservative,income,0.46495875977524775,0.37147767177140784,0.16356356845334435,0.7505539994696855,0.2314537035022615,0.6715046113699149,0.0970416851278237
50,50-100,aggressive,growth,0.5959388466059582,0.13391880652444965,0.27014234686959215,0.3705957483330399,0.5938076860779425,0.2345785755846276,0.17161373833743
21,<50,conservative,balanced,0.3075476830420534,0.5388196868107463,0.15363263014720024,0.41412636928306396,0.19835996180459542,0.7749821742522851,0.02665786394311941
50,50-100,aggressive,income,0.40069848704786143,0.474812611471447,0.12448890148069158,0.5381942518958496,0.6085901257414311,0.20278458832876528,0.18862528592980368
31,100-200,moderate,growth,0.5912880312492041,0.1738067224188364,0.23490524633195936,0.24422816780215856,0.46371630430173244,0.40256771109739115,0.13371598460087647
38,<50,moderate,balanced,0.2408447172366791,0.23871714042645684,0.520438142336864,0.6277990662478723,0.37058842133913766,0.5059954865552985,0.12341609210556397
65,50-100,aggressive,income,0.5018501458435448,0.32749200067488815,0.17065785348156706,0.8886145235730304,0.6175263102034317,0.27187560361163515,0.11059808618493305
37,>200,moderate,balanced,0.4069050570028232,0.3509040183859228,0.24219092461125397,0.4525644179646018,0.46998604117124154,0.3423472232236334,0.1876667356051251
25,<50,moderate,growth,0.37158206918763287,0.4849881349243806,0.1434297958879864,0.7269932325639687,0.4111654072574918,0.4890846211064395,0.09974997163606866
24,50-100,moderate,growth,0.5589851593040017,0.26446781488643606,0.17654702580956233,0.5500237408987255,0.42990923569891104,0.4126421057002896,0.15744865860079946
20,100-200,moderate,growth,0.28227806269029604,0.6584736624944626,0.05924827481524141,0.2894682910522679,0.3980504436709231,0.4081517557972521,0.1937978005318248
34,100-200,aggressive,growth,0.3217275858458233,0.5196226811023802,0.15864973305179653,0.6075662141618104,0.6201330219437233,0.2369365606640191,0.1429304173922575
50,<50,conservative,income,0.45442230309621007,0.2493839369586665,0.29619375994512337,0.4099119879108455,0.18141414282487295,0.7818053696313404,0.036780487543786766
65,50-100,conservative,income,0.6563921839625779,0.1660835643046083,0.17752425173281372,0.22408224591742076,0.32606698785870336,0.6189203922994772,0.05501261984181945
29,<50,moderate,balanced,0.14981592622300732,0.6659403770109117,0.184243696766081,0.6444508110824206,0.40030394747843795,0.4687036116504419,0.1309924408711202
68,<50,conservative,growth,0.49153700504905357,0.37464024548161173,0.1338227494693347,0.8012526445273093,0.20111487522702595,0.7750640220541829,0.02382110271879119
39,50-100,conservative,balanced,0.2557339396711205,0.7005897134564179,0.04367634687246161,0.44133883682991193,0.25693998133593116,0.6536527423674958,0.08940727629657312
39,50-100,moderate,income,0.6726756169456775,0.2251590380124983,0.10216534504182431,0.4732068830489393,0.5054497378601305,0.37970125108850805,0.11484901105136151
63,>200,moderate,growth,0.6252792789766196,0.18109835276681271,0.19362236825656756,0.8237151780770481,0.4472118235676933,0.3557892139843931,0.1969989624479136
47,50-100,conservative,growth,0.7169279538041143,0.17679917488200408,0.1062728713138815,0.7695261693571491,0.24415519815743686,0.6686238425412533,0.0872209593013098
55,100-200,aggressive,income,0.4489324339644027,0.4964913666645689,0.054576199371028304,0.700466976486244,0.5851874491246799,0.2589439015557894,0.1558686493195308
55,<50,moderate,income,0.5033963961357406,0.16808224589591372,0.32852135796834564,0.37415794462720353,0.4053354764072899,0.5016039726505354,0.09306055094217477
62,<50,aggressive,income,0.5673711807903996,0.3670519693222519,0.06557684988734858,0.8371516584766511,0.5385948085341252,0.3141737249179696,0.14723146654790523
68,100-200,conservative,income,0.2326515412924005,0.6559701425943025,0.1113783161132969,0.3080910302774491,0.2984606989388544,0.5905482506274703,0.11099105043367535
25,50-100,moderate,income,0.11415849196871858,0.6154981481406184,0.270343359890663,0.6387393635920553,0.44954431499573033,0.4444624523223089,0.10599323268196081
44,100-200,aggressive,growth,0.21669255220684164,0.4431046898540261,0.3402027579391323,0.2201608263825631,0.6386217574601546,0.23747850541089127,0.12389973712895422
44,100-200,moderate,income,0.4720448871019398,0.28693600230913846,0.24101911058892175,0.6506038644274621,0.4344263242695685,0.39466377050430734,0.17090990522612404
51,>200,conservative,growth,0.2812786838216518,0.4729820066044193,0.24573930957392898,0.3940010463113519,0.2984718549359373,0.5937107699943958,0.10781737506966704
38,100-200,aggressive,growth,0.5139852381862734,0.45265935908658433,0.03335540272714227,0.514773884028604,0.5809442228513177,0.23943199789979255,0.17962377924888967
47,<50,conservative,income,0.6086173387565064,0.2291886203256947,0.16219404091779893,0.44168518643993715,0.2544193307858094,0.7205214156560545,0.02505925355813608
50,100-200,conservative,income,0.3143483851203942,0.5574206539723489,0.12823096090725689,0.32092972937234693,0.2662568029533141,0.6526666083375665,0.08107658870911942
45,<50,moderate,growth,0.36960867562508637,0.44713356230433715,0.18325776207057656,0.6353865530657118,0.4090945255774115,0.457587860724999,0.13331761369758954
64,<50,aggressive,income,0.5026298032316749,0.30136687871754136,0.19600331805078358,0.8173828885984252,0.5958506157010092,0.28429262933213134,0.11985675496685953
50,<50,conservative,income,0.6173708099811894,0.2168849945547418,0.16574419546406877,0.8713589695976823,0.1789128159228349,0.777181437038605,0.04390574703856013
22,50-100,conservative,income,0.5705244886561545,0.31770277646686507,0.1117727348769806,0.3346424542077405,0.2723664125773863,0.6544423491624196,0.07319123826019401
